employee_id,designation,no_of_trainings,length_of_service,avg_training_score,is_promoted
19141,HR,1,7,51.0,0
14262,Technology,1,7,77.0,0
44397,Technology,1,5,81.0,0
32925,R&D,2,4,86.0,0
54216,Operations,1,18,,0
2732,Analytics,2,6,80.0,0
70028,Analytics,3,6,84.0,0
15431,Technology,1,5,81.0,0
36487,Technology,1,8,86.0,0
68345,Technology,1,3,80.0,0
11310,Sales & Marketing,1,4,,0
5366,Finance,1,5,60.0,0
73314,Procurement,1,7,73.0,0
11811,Technology,1,4,78.0,1
34277,Sales & Marketing,1,19,50.0,0
48381,Procurement,1,9,67.0,0
5108,Technology,1,5,79.0,0
77379,Operations,1,10,59.0,0
3144,Sales & Marketing,1,9,54.0,0
69095,Technology,1,2,84.0,0
26952,Analytics,1,6,86.0,0
36231,Finance,2,1,60.0,0
34336,Operations,2,7,,0
9431,Technology,1,4,81.0,0
21346,Procurement,1,4,65.0,0
49690,Procurement,1,7,68.0,0
72435,Legal,1,4,55.0,0
23578,Sales & Marketing,1,12,48.0,0
41187,Sales & Marketing,6,1,58.0,0
354,Operations,1,5,62.0,0
58828,HR,1,2,52.0,1
61780,Sales & Marketing,1,3,52.0,0
7340,Operations,2,16,62.0,0
41693,Sales & Marketing,1,5,49.0,0
28187,Sales & Marketing,1,1,47.0,0
66834,Sales & Marketing,1,3,54.0,0
60503,Sales & Marketing,1,1,47.0,0
8698,Operations,1,2,60.0,0
17176,Finance,3,3,65.0,0
29130,Operations,1,11,57.0,0
31275,Sales & Marketing,1,6,47.0,0
27190,Operations,1,4,74.0,1
31822,Sales & Marketing,1,3,48.0,0
34642,Sales & Marketing,1,1,44.0,0
38439,Procurement,1,4,68.0,0
43073,HR,1,11,51.0,0
58428,Operations,1,15,55.0,0
64448,Analytics,1,2,84.0,0
15747,Sales & Marketing,1,7,50.0,0
61038,Sales & Marketing,1,10,48.0,0
8229,Technology,2,6,79.0,0
70844,Technology,1,11,79.0,0
26756,Sales & Marketing,1,5,49.0,0
49548,Sales & Marketing,1,1,46.0,0
7348,Operations,2,9,56.0,0
26805,Operations,1,3,74.0,1
73742,Technology,2,5,78.0,0
58616,Operations,1,5,56.0,0
12976,Operations,1,5,60.0,0
32563,Sales & Marketing,1,3,51.0,0
52952,Analytics,1,3,78.0,1
36491,Operations,1,12,55.0,0
21474,Analytics,1,1,84.0,0
33441,R&D,1,7,89.0,0
26205,Technology,1,2,79.0,0
54395,HR,1,5,46.0,0
645,Operations,1,9,62.0,0
68530,Operations,1,2,65.0,0
48281,Operations,1,3,59.0,0
22848,Sales & Marketing,1,9,49.0,0
37822,Technology,1,8,77.0,0
41650,Operations,1,2,57.0,0
604,Technology,1,6,77.0,1
3290,Sales & Marketing,1,5,48.0,0
51109,Sales & Marketing,1,6,55.0,0
4616,Technology,1,4,83.0,0
16149,Analytics,1,3,89.0,1
39486,Procurement,1,2,64.0,0
52062,R&D,1,2,84.0,0
15240,Technology,1,8,77.0,0
44620,Procurement,1,8,71.0,0
36260,HR,1,2,47.0,0
495,Sales & Marketing,1,10,49.0,0
20877,Sales & Marketing,1,8,50.0,1
46802,Procurement,1,3,69.0,1
57617,Procurement,1,3,70.0,0
58022,Technology,1,7,78.0,0
38042,Operations,1,10,60.0,0
14067,Procurement,1,4,72.0,1
76377,Operations,1,17,58.0,0
61192,Technology,2,8,81.0,0
40611,Sales & Marketing,1,10,49.0,0
44100,Sales & Marketing,1,11,54.0,1
66950,Sales & Marketing,1,2,47.0,0
396,Procurement,1,7,70.0,0
74313,Sales & Marketing,1,8,47.0,0
21865,Sales & Marketing,1,8,51.0,0
3116,Technology,1,16,80.0,0
3473,Operations,1,3,66.0,0
35975,Sales & Marketing,1,7,50.0,0
35722,Technology,1,6,77.0,0
47118,HR,1,7,55.0,0
62522,Sales & Marketing,1,1,47.0,0
53497,Technology,2,1,77.0,0
77337,HR,1,3,51.0,0
31700,Procurement,1,4,81.0,1
22486,Sales & Marketing,1,3,52.0,0
74603,Analytics,2,1,89.0,0
2367,Analytics,1,4,85.0,0
31495,Procurement,3,1,66.0,0
61087,Analytics,3,3,86.0,0
21568,Technology,1,6,80.0,0
12721,Technology,1,2,79.0,0
47809,Sales & Marketing,1,1,50.0,0
63126,Operations,1,3,59.0,0
53147,Sales & Marketing,1,12,50.0,0
8926,Sales & Marketing,1,3,47.0,0
35744,Sales & Marketing,1,3,64.0,1
49438,Sales & Marketing,3,12,50.0,0
58990,Operations,1,9,62.0,0
8245,Procurement,2,13,69.0,0
73359,Sales & Marketing,1,4,48.0,0
33382,Sales & Marketing,2,4,49.0,0
63931,Sales & Marketing,1,2,48.0,0
71831,R&D,1,5,78.0,0
70222,Sales & Marketing,1,13,51.0,0
34877,Analytics,1,3,87.0,0
25881,Finance,1,1,55.0,0
24309,Legal,1,1,63.0,0
54981,Operations,2,5,,1
63754,Analytics,1,2,87.0,0
45323,Procurement,3,2,70.0,0
51739,Analytics,1,4,85.0,0
30028,Procurement,1,5,68.0,0
47808,Sales & Marketing,1,6,46.0,0
65957,Sales & Marketing,2,7,51.0,0
70386,Operations,1,3,63.0,0
53048,Analytics,1,1,91.0,0
27292,Analytics,1,5,91.0,0
4733,Technology,2,3,82.0,0
12469,Procurement,1,5,72.0,0
21782,Operations,2,3,,0
31205,Operations,1,9,,0
15463,Technology,1,23,80.0,0
43446,Technology,1,5,78.0,1
47275,Sales & Marketing,1,2,47.0,0
33152,Analytics,3,5,80.0,0
76654,Finance,1,5,57.0,0
35011,Sales & Marketing,1,1,47.0,0
7977,Legal,1,1,63.0,0
66052,Operations,2,5,62.0,0
34124,Technology,1,16,78.0,0
77800,Sales & Marketing,1,10,49.0,0
66596,Sales & Marketing,1,1,51.0,0
62981,Sales & Marketing,1,8,48.0,0
77405,Operations,1,9,65.0,0
22628,Technology,1,10,81.0,0
72780,Technology,1,3,81.0,0
24725,Analytics,1,5,79.0,0
71493,Technology,2,7,78.0,0
47127,Analytics,1,3,87.0,0
22514,Sales & Marketing,1,11,50.0,0
33769,Technology,1,3,77.0,1
8865,Sales & Marketing,1,4,52.0,0
47490,Operations,1,20,63.0,0
28656,Sales & Marketing,2,4,48.0,0
42189,Operations,1,8,57.0,0
27247,Sales & Marketing,1,5,53.0,0
59148,Sales & Marketing,1,10,48.0,0
49815,Sales & Marketing,1,4,52.0,0
14961,Technology,1,5,77.0,0
64194,Procurement,1,11,73.0,0
8828,Analytics,2,7,85.0,0
75820,Sales & Marketing,1,14,51.0,0
64730,Sales & Marketing,1,4,50.0,0
18409,Analytics,3,1,78.0,0
60659,Sales & Marketing,1,12,47.0,0
18637,Operations,2,5,53.0,0
29215,Sales & Marketing,1,8,51.0,0
20766,Analytics,2,6,84.0,0
26801,Technology,1,5,75.0,0
35433,Procurement,1,16,74.0,0
36420,Procurement,1,1,72.0,0
15756,Analytics,1,9,81.0,0
45663,Operations,1,4,56.0,0
28674,Procurement,1,7,70.0,0
58227,Sales & Marketing,1,4,54.0,0
31260,Technology,1,17,81.0,0
72069,Technology,1,3,77.0,0
27470,Legal,1,3,63.0,0
6751,Sales & Marketing,1,2,,1
9055,Operations,1,17,55.0,0
63769,Operations,1,13,62.0,0
64022,Operations,1,3,55.0,0
25561,Technology,1,8,78.0,0
5153,Analytics,1,2,87.0,0
72086,Analytics,4,12,83.0,0
54208,Sales & Marketing,1,4,51.0,0
47102,Operations,1,5,54.0,0
38355,Operations,1,5,62.0,0
73959,HR,1,1,47.0,0
66032,Analytics,2,3,82.0,0
63455,Finance,1,4,63.0,0
36293,Technology,1,5,77.0,0
44592,R&D,1,7,86.0,0
77608,Operations,1,8,53.0,0
46849,Sales & Marketing,1,5,47.0,1
59614,Sales & Marketing,1,1,53.0,0
34529,Technology,1,2,78.0,0
6428,Sales & Marketing,1,5,50.0,0
51366,Analytics,1,2,82.0,0
61405,Technology,1,7,75.0,0
12122,HR,1,5,50.0,0
16458,Operations,1,9,,1
986,Technology,1,1,79.0,0
60410,Technology,1,5,82.0,0
63152,Operations,2,5,58.0,0
75043,Operations,1,6,58.0,0
30185,Sales & Marketing,3,7,40.0,0
45724,Technology,1,9,78.0,0
37445,Sales & Marketing,1,12,47.0,0
54561,Sales & Marketing,1,10,51.0,0
62703,Procurement,6,3,71.0,0
42648,Analytics,1,2,81.0,0
710,Analytics,1,1,86.0,1
27439,Sales & Marketing,1,2,52.0,0
44281,Sales & Marketing,1,5,46.0,0
74186,Sales & Marketing,1,7,,0
1060,Operations,1,14,,0
67881,Operations,1,4,59.0,0
26623,Procurement,3,10,73.0,0
28831,Technology,1,7,79.0,0
63028,Sales & Marketing,1,2,49.0,0
56269,Sales & Marketing,1,5,51.0,0
50281,Finance,1,8,59.0,0
26129,Sales & Marketing,1,2,55.0,1
56744,Procurement,2,7,67.0,0
20115,Operations,1,4,60.0,0
66872,Sales & Marketing,1,7,50.0,0
10420,Operations,1,2,58.0,0
9376,Sales & Marketing,1,13,52.0,0
9644,Sales & Marketing,1,5,46.0,0
6104,Operations,1,4,68.0,1
12,Technology,1,2,77.0,0
34428,Technology,1,8,93.0,1
15349,Procurement,1,4,69.0,0
64999,Sales & Marketing,3,16,51.0,0
77686,Sales & Marketing,1,7,49.0,0
54502,Operations,1,7,54.0,0
44396,Procurement,2,13,75.0,0
18868,Sales & Marketing,1,2,51.0,0
78191,Technology,1,4,80.0,0
50780,Operations,3,7,60.0,0
1595,Sales & Marketing,1,1,49.0,0
77787,Sales & Marketing,1,10,51.0,0
39039,Procurement,1,5,69.0,0
73101,HR,1,4,54.0,0
5106,Procurement,1,6,72.0,0
53700,Sales & Marketing,1,7,50.0,0
9840,HR,1,2,49.0,0
21391,Sales & Marketing,2,5,47.0,0
64374,Analytics,1,3,89.0,0
32966,Technology,1,6,82.0,0
43343,Analytics,2,7,88.0,0
17808,Analytics,3,5,85.0,0
23436,Technology,1,3,81.0,0
6511,Analytics,2,2,86.0,1
44418,Sales & Marketing,1,10,50.0,0
11715,Analytics,2,2,83.0,0
31188,Sales & Marketing,1,3,56.0,0
35961,Procurement,1,4,68.0,0
11966,Analytics,3,4,81.0,0
76369,Sales & Marketing,1,15,,0
2292,Analytics,1,3,83.0,0
25750,Operations,1,2,59.0,0
16981,Procurement,1,10,68.0,0
32181,Technology,1,1,77.0,0
25096,Sales & Marketing,1,2,52.0,0
57071,Analytics,1,3,83.0,0
4523,Operations,1,5,,0
69759,Analytics,1,1,88.0,0
52817,Operations,1,8,56.0,0
46037,Technology,1,3,79.0,0
25150,Operations,1,11,57.0,0
7120,Operations,1,4,,0
28304,Technology,1,3,77.0,0
12795,Procurement,1,19,74.0,0
15389,Technology,1,4,82.0,0
52909,Operations,1,10,59.0,0
34766,Procurement,1,3,68.0,0
29986,HR,1,4,44.0,0
24714,Sales & Marketing,1,2,48.0,0
77668,Operations,1,9,60.0,0
25470,Operations,1,4,59.0,0
23120,Sales & Marketing,1,6,48.0,0
58569,Procurement,2,2,74.0,0
15898,Operations,1,6,57.0,0
37241,Sales & Marketing,1,3,50.0,0
37922,Sales & Marketing,1,16,50.0,0
22783,Sales & Marketing,2,3,50.0,0
53943,Sales & Marketing,2,16,55.0,0
12849,Sales & Marketing,2,9,50.0,0
76749,Procurement,1,2,74.0,0
24956,Sales & Marketing,2,6,48.0,0
17094,R&D,2,4,80.0,0
6704,Sales & Marketing,1,12,47.0,1
34264,Sales & Marketing,1,5,54.0,0
47470,Operations,1,6,,0
63258,Technology,1,11,78.0,0
28016,Technology,1,3,84.0,0
45395,Operations,1,9,56.0,0
51879,Technology,1,3,79.0,0
72939,Operations,1,6,60.0,0
48407,Operations,1,3,63.0,0
15375,Technology,2,4,79.0,0
44081,Procurement,1,4,67.0,0
76043,Procurement,1,6,69.0,0
18119,Sales & Marketing,1,12,50.0,0
16900,HR,1,4,49.0,0
38230,Finance,1,4,58.0,0
33936,Sales & Marketing,1,7,54.0,0
45889,Technology,1,6,81.0,0
23213,Technology,1,8,84.0,0
68096,Legal,1,5,59.0,0
27543,Operations,1,15,,1
62221,Operations,1,18,60.0,0
24894,Sales & Marketing,1,4,51.0,0
14018,Operations,1,3,59.0,0
72574,HR,1,8,51.0,0
76325,Sales & Marketing,1,3,54.0,0
70523,Operations,2,9,59.0,0
62595,Technology,1,7,80.0,0
62469,Technology,2,3,76.0,0
33310,Analytics,2,2,87.0,0
56013,Operations,1,6,,0
69540,Technology,1,1,81.0,1
28657,Procurement,1,10,67.0,0
36952,Technology,1,6,79.0,0
33438,R&D,1,4,86.0,0
35797,Legal,1,2,58.0,0
22648,Operations,1,6,60.0,0
62158,Procurement,1,31,72.0,0
13211,Procurement,2,16,73.0,0
49064,Operations,1,9,59.0,0
18447,Sales & Marketing,1,3,54.0,0
68518,Analytics,4,3,86.0,0
62538,Procurement,1,8,71.0,0
45895,HR,1,2,51.0,0
58668,Procurement,1,6,69.0,0
60995,Operations,1,7,65.0,0
62098,Legal,1,1,63.0,0
46101,Operations,1,4,54.0,0
27372,Finance,1,4,63.0,0
34361,Legal,1,3,60.0,0
65616,Procurement,1,21,65.0,0
57560,Procurement,1,7,72.0,0
40308,Operations,1,12,,0
13560,R&D,1,3,79.0,0
73271,Technology,2,10,83.0,0
44802,Technology,1,29,78.0,0
24803,Procurement,1,4,71.0,0
10727,Procurement,1,3,70.0,0
76938,Technology,1,4,91.0,1
7324,Analytics,2,4,78.0,0
55461,Operations,1,1,59.0,0
22781,Technology,1,1,76.0,0
48965,Analytics,1,7,84.0,0
8422,Operations,1,4,62.0,0
28847,Operations,3,4,78.0,1
37770,Sales & Marketing,1,1,53.0,0
6629,Technology,1,5,83.0,0
21565,Sales & Marketing,2,6,50.0,0
24109,Technology,1,4,80.0,0
72720,Sales & Marketing,1,4,48.0,0
46035,Procurement,1,11,75.0,0
65591,Technology,1,8,78.0,0
42661,Procurement,1,12,68.0,0
69503,Technology,2,7,82.0,0
73853,R&D,1,8,85.0,1
28442,Technology,2,2,83.0,0
5443,Operations,2,7,63.0,0
35365,Sales & Marketing,1,1,47.0,0
28878,Sales & Marketing,1,8,47.0,0
58930,Operations,1,6,65.0,0
31411,Operations,1,8,58.0,0
44822,Operations,1,2,58.0,0
75077,Technology,2,2,82.0,0
55424,Procurement,1,3,68.0,0
17042,Sales & Marketing,2,3,50.0,0
57220,Sales & Marketing,1,1,51.0,0
64872,Procurement,1,7,69.0,0
10225,Operations,1,7,,0
22140,Technology,1,7,77.0,0
45557,Sales & Marketing,1,8,52.0,0
39700,Sales & Marketing,1,5,50.0,0
47586,Analytics,1,7,84.0,0
404,Operations,1,7,58.0,0
13038,Legal,1,7,54.0,0
47354,Sales & Marketing,2,9,49.0,0
54617,Procurement,1,15,69.0,0
12230,Sales & Marketing,1,8,50.0,0
76197,Sales & Marketing,1,1,48.0,0
19612,HR,1,4,51.0,0
62979,Procurement,1,3,68.0,0
180,Analytics,1,3,86.0,0
28422,Analytics,2,4,88.0,0
57808,Analytics,1,12,88.0,0
75110,Finance,1,4,62.0,0
35207,Operations,1,2,62.0,0
41292,Technology,2,7,81.0,0
14613,Operations,1,4,64.0,0
14584,Operations,1,7,59.0,0
3581,Sales & Marketing,2,9,52.0,0
8424,Operations,2,11,92.0,1
45253,Analytics,1,4,92.0,1
24293,Operations,1,8,57.0,0
45094,Procurement,1,8,68.0,0
69466,Procurement,1,1,71.0,0
5639,Procurement,1,2,66.0,0
36805,Analytics,1,1,85.0,0
55333,R&D,2,1,87.0,0
34543,Operations,1,2,60.0,0
17536,Operations,1,14,60.0,0
36340,Procurement,1,7,71.0,0
24177,Procurement,1,10,75.0,0
35480,Sales & Marketing,1,2,46.0,0
48067,Sales & Marketing,1,4,53.0,0
38827,Sales & Marketing,2,2,48.0,0
37594,Procurement,2,16,66.0,0
63292,Procurement,1,1,80.0,1
45571,HR,1,7,51.0,0
33535,Sales & Marketing,1,4,48.0,0
52397,Operations,1,1,58.0,0
25070,Procurement,2,7,65.0,0
70914,R&D,1,7,85.0,0
44344,Sales & Marketing,1,5,50.0,1
35745,Technology,1,4,79.0,0
6759,Technology,1,4,78.0,0
63434,Sales & Marketing,2,1,43.0,0
35019,Operations,1,2,58.0,0
76987,Procurement,1,3,68.0,0
19329,Technology,1,5,79.0,0
21963,Procurement,1,10,70.0,0
21714,Sales & Marketing,1,8,46.0,0
76470,Technology,1,4,95.0,1
51688,Operations,1,7,65.0,0
32715,Sales & Marketing,2,2,50.0,0
63965,Sales & Marketing,1,4,50.0,0
67757,Operations,1,2,59.0,0
35070,Finance,1,1,,0
76241,Operations,1,10,58.0,0
64419,Sales & Marketing,1,10,49.0,0
19919,Analytics,1,1,84.0,0
45230,Legal,1,1,62.0,0
8611,Technology,1,31,82.0,0
71070,Finance,1,7,58.0,0
71200,Operations,1,8,58.0,0
22207,Analytics,1,7,87.0,0
15717,Technology,1,2,74.0,0
70680,HR,1,1,51.0,1
19066,HR,1,11,54.0,0
28683,Operations,1,7,,0
14000,Sales & Marketing,1,3,44.0,0
56788,Technology,1,5,81.0,0
55451,Analytics,1,5,85.0,0
61858,Procurement,1,10,67.0,0
26814,Sales & Marketing,1,5,51.0,0
74295,Procurement,1,6,67.0,1
60803,Operations,1,12,60.0,0
62273,Sales & Marketing,1,4,48.0,0
24706,Analytics,2,2,81.0,0
9641,Procurement,1,3,71.0,0
11330,Sales & Marketing,1,5,46.0,0
47740,Sales & Marketing,1,6,44.0,0
32746,Operations,1,2,56.0,0
31629,Technology,1,2,76.0,0
8874,Operations,2,21,58.0,0
2991,Operations,1,18,59.0,0
70013,Analytics,1,5,86.0,0
36259,Sales & Marketing,1,2,47.0,0
27447,Analytics,1,10,85.0,0
47082,Sales & Marketing,2,7,44.0,0
24181,Finance,1,5,60.0,0
53113,Technology,2,4,81.0,0
14594,Sales & Marketing,1,2,50.0,0
20467,Sales & Marketing,1,7,,0
312,Sales & Marketing,1,9,,1
62432,Sales & Marketing,1,4,51.0,0
46217,HR,1,12,55.0,0
30935,Technology,1,7,79.0,0
61280,Finance,1,8,58.0,0
18317,Finance,2,5,65.0,0
49071,Sales & Marketing,1,14,52.0,0
58446,Sales & Marketing,1,6,49.0,0
14715,Technology,2,2,83.0,0
44874,Sales & Marketing,1,1,49.0,0
59341,Analytics,2,2,86.0,0
1571,Operations,1,16,64.0,0
6284,Operations,1,3,60.0,0
26844,Sales & Marketing,1,28,51.0,0
70024,Technology,1,24,80.0,0
1570,Operations,1,3,68.0,1
7820,Sales & Marketing,1,5,49.0,0
21820,Technology,1,1,80.0,0
65198,Sales & Marketing,1,5,48.0,0
45312,Analytics,1,11,86.0,1
49777,HR,1,2,48.0,0
18112,Operations,1,5,63.0,0
5974,Finance,1,6,59.0,0
51581,Procurement,1,5,68.0,0
28235,Analytics,1,3,85.0,0
74181,Procurement,1,5,77.0,1
7614,Technology,2,5,86.0,0
32731,Operations,1,9,60.0,0
67931,Procurement,1,4,65.0,0
58959,Operations,1,6,60.0,0
9710,Operations,1,4,,0
38194,Operations,1,8,64.0,0
77159,Analytics,1,7,81.0,1
20957,Operations,1,9,57.0,0
11700,Analytics,2,2,87.0,0
4747,Technology,3,7,80.0,1
5628,Sales & Marketing,1,9,52.0,0
54513,Technology,1,5,86.0,0
70309,Sales & Marketing,2,8,50.0,0
17679,Technology,1,16,80.0,0
2639,Operations,1,6,60.0,0
76533,R&D,1,5,89.0,0
44341,Sales & Marketing,1,5,48.0,0
11411,Operations,1,3,65.0,0
37115,Operations,1,5,57.0,0
66108,Sales & Marketing,1,6,48.0,0
6405,HR,1,16,52.0,0
15699,Sales & Marketing,1,11,46.0,0
16487,Technology,1,3,80.0,0
67427,Technology,1,4,78.0,0
19508,Procurement,1,8,71.0,0
14571,Technology,1,7,86.0,0
56332,Sales & Marketing,1,3,51.0,0
75214,Procurement,2,6,74.0,0
8781,Technology,1,2,76.0,0
59192,Sales & Marketing,2,7,49.0,0
30633,HR,1,4,48.0,0
64524,Operations,1,6,59.0,0
72314,Procurement,1,4,68.0,0
49834,Sales & Marketing,1,17,49.0,0
4905,Sales & Marketing,1,2,54.0,0
35945,Operations,4,7,62.0,0
3907,Procurement,1,2,65.0,1
19050,Analytics,1,4,88.0,0
54886,Technology,1,10,80.0,0
68919,Technology,1,4,93.0,1
11908,Sales & Marketing,1,4,51.0,0
13939,Operations,1,8,59.0,0
42539,Technology,1,6,80.0,0
19198,Sales & Marketing,1,6,47.0,1
12297,Operations,1,7,60.0,0
18974,Procurement,2,4,66.0,0
30368,Sales & Marketing,1,5,51.0,0
29790,Operations,1,3,56.0,0
63853,Sales & Marketing,1,2,52.0,0
65924,Procurement,2,9,69.0,0
46197,Operations,1,3,,0
18446,Procurement,2,9,67.0,0
51624,Operations,1,5,59.0,0
37234,Operations,1,6,62.0,0
20897,Sales & Marketing,1,8,49.0,0
50722,Sales & Marketing,1,5,51.0,0
41194,Operations,1,6,57.0,0
17372,Sales & Marketing,1,1,46.0,0
6543,Procurement,1,8,69.0,0
84,Technology,1,4,76.0,0
22137,Operations,1,14,56.0,0
5487,Analytics,2,8,88.0,0
12034,R&D,1,7,83.0,0
66558,Sales & Marketing,1,5,53.0,0
30140,Analytics,1,7,80.0,1
68560,Operations,1,5,54.0,0
14995,Analytics,1,16,82.0,0
6475,Procurement,2,3,67.0,0
72180,Legal,1,8,59.0,0
55576,Operations,1,7,,0
18720,Technology,2,9,86.0,0
11567,Sales & Marketing,1,4,48.0,0
27107,HR,1,15,49.0,0
53874,Finance,2,2,57.0,0
68862,Sales & Marketing,1,2,47.0,0
28244,Sales & Marketing,1,4,49.0,0
33291,Technology,1,8,82.0,0
44971,Sales & Marketing,1,4,47.0,0
39809,R&D,1,9,87.0,0
11214,Analytics,2,7,84.0,0
69098,HR,1,5,53.0,0
59449,Analytics,1,7,81.0,0
63896,Analytics,1,16,81.0,0
51858,Technology,1,2,80.0,0
41757,Operations,1,3,64.0,0
38668,Sales & Marketing,1,1,51.0,0
2481,Procurement,1,3,70.0,0
7733,Sales & Marketing,1,2,53.0,0
23136,Operations,1,14,58.0,0
72338,Sales & Marketing,1,3,49.0,0
29682,Operations,1,2,,0
16620,Operations,1,3,62.0,0
34392,R&D,2,2,84.0,1
10897,Sales & Marketing,1,3,47.0,0
66827,Operations,1,2,60.0,0
25558,Operations,1,8,,0
46304,Procurement,1,6,74.0,0
1050,Technology,1,7,81.0,0
7654,Finance,1,3,60.0,0
7740,R&D,2,4,86.0,0
3809,Technology,1,1,81.0,0
14011,Procurement,1,5,68.0,0
33004,Technology,1,6,79.0,0
13086,Sales & Marketing,1,4,65.0,1
40110,Analytics,1,10,84.0,0
35067,Technology,1,2,81.0,0
37284,Operations,1,5,58.0,0
9165,Analytics,1,5,86.0,0
47776,Procurement,2,6,73.0,0
15706,Technology,1,15,75.0,0
19768,Technology,1,2,80.0,0
9852,Sales & Marketing,1,7,46.0,0
14727,Operations,1,7,53.0,0
55106,Operations,1,5,59.0,0
60464,Sales & Marketing,1,5,51.0,0
33520,HR,1,4,52.0,0
47817,Analytics,1,3,84.0,0
19049,Operations,1,17,56.0,0
51802,Technology,1,5,78.0,0
71140,Finance,1,3,59.0,0
21975,Procurement,1,6,72.0,0
36035,Sales & Marketing,3,4,47.0,0
67964,Procurement,1,4,72.0,1
25767,Sales & Marketing,1,4,50.0,0
68211,Operations,1,4,57.0,0
29839,Sales & Marketing,1,11,,1
64081,Analytics,2,2,83.0,0
71863,Finance,1,6,64.0,0
65698,Sales & Marketing,1,5,51.0,0
17408,Operations,1,2,59.0,0
7147,Procurement,1,10,72.0,0
8674,Operations,2,6,,0
14767,Procurement,2,4,69.0,0
72794,Sales & Marketing,2,3,46.0,0
58326,HR,1,6,44.0,0
21213,Procurement,1,1,68.0,0
25635,Operations,1,9,56.0,0
30697,Operations,1,4,59.0,0
62879,Procurement,1,9,74.0,0
72585,Sales & Marketing,1,6,54.0,0
4882,HR,1,13,50.0,0
39100,Sales & Marketing,3,6,48.0,0
76419,Sales & Marketing,1,4,48.0,0
59575,Sales & Marketing,1,2,47.0,0
49884,Procurement,2,1,64.0,0
49318,Procurement,1,7,73.0,0
61950,Sales & Marketing,1,19,43.0,0
23411,Operations,1,6,58.0,0
45967,Procurement,1,4,71.0,0
74033,Sales & Marketing,1,8,57.0,0
45193,Technology,1,15,86.0,0
39147,Sales & Marketing,2,1,50.0,0
36155,Sales & Marketing,2,4,53.0,0
52679,Operations,1,19,59.0,0
8073,Sales & Marketing,1,5,50.0,0
71,Analytics,1,6,88.0,0
98,Technology,1,11,80.0,0
50741,Procurement,3,2,70.0,0
72214,Sales & Marketing,1,3,53.0,0
43922,Analytics,1,3,86.0,0
59686,Procurement,2,3,70.0,0
59169,Procurement,1,2,70.0,0
30787,Technology,1,3,80.0,1
71475,Analytics,2,5,83.0,0
45936,Sales & Marketing,1,2,51.0,0
8711,Procurement,1,4,86.0,1
32140,Sales & Marketing,1,9,46.0,1
19485,Analytics,1,4,85.0,0
36508,Sales & Marketing,2,5,47.0,0
63123,Operations,1,3,54.0,0
12912,Sales & Marketing,1,4,,0
33534,Sales & Marketing,1,4,50.0,0
43337,Operations,1,10,,0
16573,Procurement,1,4,66.0,0
50260,Operations,1,3,56.0,0
67503,Procurement,1,2,68.0,0
53736,Procurement,1,8,71.0,0
23784,Analytics,1,6,82.0,0
33778,Procurement,1,6,76.0,0
62623,Procurement,1,6,72.0,0
3241,Sales & Marketing,1,14,48.0,0
77885,Technology,1,21,81.0,0
60032,Sales & Marketing,1,15,52.0,0
55196,Analytics,1,4,86.0,0
26472,Technology,1,6,79.0,0
17005,HR,1,6,46.0,0
63920,Operations,1,15,60.0,0
75311,Operations,1,3,60.0,0
44384,Technology,1,3,80.0,0
9419,Sales & Marketing,1,4,50.0,0
33307,Analytics,2,2,86.0,0
33157,Procurement,1,4,66.0,0
41450,Technology,3,8,77.0,0
1234,Technology,3,1,82.0,1
2484,Analytics,1,5,82.0,0
865,Sales & Marketing,1,11,49.0,0
19502,Sales & Marketing,1,2,51.0,0
43171,Analytics,1,8,86.0,0
72732,R&D,1,2,91.0,0
12758,Technology,2,3,79.0,0
35212,Technology,1,3,78.0,0
1930,Procurement,2,9,67.0,0
8665,Operations,1,3,59.0,0
60500,Operations,2,6,62.0,0
65621,Technology,1,6,86.0,1
74391,Sales & Marketing,2,5,52.0,0
63636,Sales & Marketing,1,8,51.0,1
6583,Sales & Marketing,2,2,46.0,0
67600,Technology,1,2,78.0,1
7370,Sales & Marketing,1,4,51.0,1
54219,Sales & Marketing,1,5,46.0,0
51591,Procurement,1,11,70.0,0
68732,Procurement,1,5,70.0,0
67661,Analytics,1,6,85.0,0
59045,Sales & Marketing,2,17,51.0,0
17771,Procurement,1,2,69.0,0
52326,Sales & Marketing,1,7,52.0,0
65036,HR,1,5,49.0,0
21317,Sales & Marketing,1,2,48.0,0
67019,Operations,2,6,,0
10084,Sales & Marketing,1,6,52.0,0
23316,Operations,1,7,57.0,0
3101,Analytics,2,4,86.0,0
